YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS10M,WD10M
2021,7,23,11,14.65,65.12,0.0,8.0,140.67
2021,7,23,12,15.27,63.81,0.0,7.08,137.46
2021,7,23,13,15.6,63.44,0.0,6.06,134.53
2021,7,23,14,15.69,63.81,0.0,5.1,133.26
2021,7,23,15,15.23,65.81,0.0,4.38,132.91
2021,7,23,16,14.33,69.69,0.0,3.8,133.17
2021,7,23,17,12.94,78.19,0.0,3.0,132.68
2021,7,23,18,11.26,89.94,0.0,1.9,128.99
2021,7,23,19,10.46,93.94,0.0,1.42,126.05
2021,7,23,20,9.77,96.12,0.0,1.3,128.39
2021,7,23,21,9.26,96.5,0.0,1.31,134.76
2021,7,23,22,8.75,96.38,0.0,1.49,140.12
2021,7,23,23,8.3,96.25,0.0,1.72,144.07
2021,7,24,0,7.99,95.62,0.0,1.8,148.31
2021,7,24,1,7.82,95.44,0.0,1.89,151.31
2021,7,24,2,7.73,95.56,0.0,1.84,152.46
2021,7,24,3,7.69,95.44,0.0,1.71,151.68
2021,7,24,4,7.69,95.06,0.0,1.74,148.59
2021,7,24,5,7.83,95.0,0.0,1.81,147.13
2021,7,24,6,8.49,93.44,0.0,2.07,149.18
2021,7,24,7,10.26,81.38,0.11,3.19,148.92
2021,7,24,8,11.73,75.25,0.13,3.67,147.26
2021,7,24,9,13.18,70.94,0.13,4.06,142.12
2021,7,24,10,14.24,68.56,0.11,4.28,135.96
2021,7,24,11,14.95,67.12,0.1,4.37,132.47
2021,7,24,12,15.33,66.5,0.12,4.29,131.75
2021,7,24,13,15.4,67.0,0.17,4.15,131.79
2021,7,24,14,15.37,67.94,0.23,4.04,132.26
2021,7,24,15,14.83,70.31,0.26,3.92,134.27
2021,7,24,16,14.0,74.0,0.26,3.71,136.45
2021,7,24,17,12.74,80.81,0.22,3.1,138.27
2021,7,24,18,11.18,90.94,0.16,1.97,138.71
2021,7,24,19,10.24,93.81,0.1,1.77,145.61
2021,7,24,20,9.51,94.88,0.07,1.84,151.25
2021,7,24,21,8.84,95.69,0.05,1.79,149.29
2021,7,24,22,8.39,95.81,0.05,1.82,151.23
2021,7,24,23,8.08,95.75,0.06,1.81,154.1
2021,7,25,0,7.87,95.0,0.07,1.71,154.49
2021,7,25,1,7.64,94.5,0.08,1.64,154.9
2021,7,25,2,7.51,94.44,0.1,1.66,155.0
2021,7,25,3,7.48,94.06,0.1,1.67,153.08
2021,7,25,4,7.51,93.94,0.11,1.8,148.31
2021,7,25,5,7.56,93.94,0.11,1.97,146.5
2021,7,25,6,8.28,94.12,0.11,2.42,145.9
2021,7,25,7,10.49,87.94,0.02,3.51,141.06
2021,7,25,8,12.24,81.0,0.02,3.98,136.03
2021,7,25,9,13.8,74.75,0.03,4.15,131.41
2021,7,25,10,14.73,71.62,0.04,4.16,125.21
2021,7,25,11,15.12,70.81,0.05,3.91,120.36
2021,7,25,12,15.4,70.75,0.07,3.47,116.16
2021,7,25,13,15.71,70.69,0.09,3.08,113.96
2021,7,25,14,15.86,70.69,0.11,2.86,111.1
2021,7,25,15,15.59,72.06,0.12,2.74,108.12
2021,7,25,16,14.89,75.69,0.11,2.53,105.8
2021,7,25,17,13.48,84.06,0.09,1.95,107.71
2021,7,25,18,11.6,96.44,0.07,0.94,112.07
2021,7,25,19,10.92,98.25,0.05,1.03,124.78
2021,7,25,20,10.42,99.38,0.04,1.11,128.16
2021,7,25,21,10.04,99.75,0.03,1.13,130.21
2021,7,25,22,9.73,99.06,0.03,1.15,132.8
2021,7,25,23,9.51,97.44,0.03,1.19,136.59
2021,7,26,0,9.29,95.88,0.03,1.23,140.43
2021,7,26,1,8.98,95.0,0.02,1.25,141.34
2021,7,26,2,8.68,94.25,0.02,1.31,138.88
2021,7,26,3,8.39,93.69,0.02,1.45,133.25
2021,7,26,4,8.11,93.38,0.02,1.65,129.04
2021,7,26,5,7.96,92.75,0.02,1.84,126.87
2021,7,26,6,8.77,91.88,0.01,2.01,126.29
2021,7,26,7,11.23,85.25,0.01,3.25,123.04
2021,7,26,8,13.05,78.56,0.02,4.19,119.1
2021,7,26,9,14.82,71.0,0.02,4.93,118.19
2021,7,26,10,16.3,66.56,0.03,5.45,117.3
2021,7,26,11,17.3,63.81,0.04,5.81,116.77
2021,7,26,12,17.49,63.5,0.05,5.9,117.55
2021,7,26,13,17.36,64.06,0.06,5.8,118.57
2021,7,26,14,16.73,66.44,0.06,5.34,119.34
2021,7,26,15,16.13,69.25,0.07,4.73,119.57
2021,7,26,16,15.14,74.19,0.07,3.98,120.29
2021,7,26,17,13.79,82.44,0.07,2.95,121.33
2021,7,26,18,12.11,93.94,0.06,1.56,121.7
2021,7,26,19,11.35,96.81,0.05,1.4,123.42
2021,7,26,20,10.83,98.0,0.04,1.42,126.49
2021,7,26,21,10.27,99.12,0.04,1.41,128.46
2021,7,26,22,9.79,99.69,0.03,1.41,127.57
2021,7,26,23,9.43,99.12,0.03,1.38,126.93
2021,7,27,0,9.33,97.69,0.02,1.26,127.44
2021,7,27,1,9.29,95.88,0.02,1.15,135.0
2021,7,27,2,9.21,94.44,0.02,1.08,145.04
2021,7,27,3,9.19,92.62,0.02,1.08,145.04
2021,7,27,4,9.1,91.38,0.02,1.29,127.36
2021,7,27,5,8.95,91.06,0.02,1.62,116.94
2021,7,27,6,9.54,91.31,0.02,1.99,117.37
2021,7,27,7,11.34,86.69,0.05,3.14,117.07
2021,7,27,8,12.75,81.94,0.05,4.37,110.96
2021,7,27,9,14.08,75.5,0.09,5.24,107.54
2021,7,27,10,15.33,70.56,0.11,5.95,105.08
2021,7,27,11,16.41,66.38,0.17,6.06,103.87
2021,7,27,12,16.98,64.25,0.22,5.65,103.84
2021,7,27,13,17.15,63.75,0.22,5.15,104.31
2021,7,27,14,17.2,64.25,0.22,4.64,103.73
2021,7,27,15,16.65,67.12,0.2,4.03,101.53
2021,7,27,16,15.71,72.19,0.18,3.43,100.36
2021,7,27,17,14.1,82.25,0.15,2.56,102.68
2021,7,27,18,12.2,94.75,0.1,1.32,108.22
2021,7,27,19,11.59,96.69,0.06,1.57,121.79
2021,7,27,20,11.15,96.69,0.04,2.17,125.92
2021,7,27,21,10.8,96.62,0.03,2.56,128.06
2021,7,27,22,10.35,96.44,0.02,2.76,127.42
2021,7,27,23,10.0,95.62,0.02,2.88,129.17
2021,7,28,0,9.76,94.5,0.01,2.89,132.26
2021,7,28,1,9.51,93.88,0.01,2.9,133.69
2021,7,28,2,9.29,94.0,0.02,2.77,132.37
2021,7,28,3,9.12,93.94,0.02,2.7,129.59
2021,7,28,4,9.0,93.69,0.03,2.62,125.16
2021,7,28,5,8.87,93.62,0.03,2.5,121.95
2021,7,28,6,9.5,93.44,0.04,2.68,120.91
2021,7,28,7,11.84,86.44,0.0,3.85,118.07
2021,7,28,8,13.57,77.75,0.01,5.21,113.95
2021,7,28,9,15.18,70.75,0.01,6.16,112.53
2021,7,28,10,16.55,65.44,0.01,6.55,112.59
2021,7,28,11,17.48,62.38,0.01,6.55,113.11
2021,7,28,12,18.02,61.12,0.01,6.19,114.14
2021,7,28,13,18.18,60.94,0.01,5.69,114.49
2021,7,28,14,18.0,61.38,0.01,5.11,113.43
2021,7,28,15,17.24,64.06,0.01,4.5,112.47
2021,7,28,16,16.1,68.88,0.01,3.86,112.62
2021,7,28,17,14.56,78.88,0.01,3.03,115.18
2021,7,28,18,13.03,91.0,0.01,2.02,121.72
2021,7,28,19,12.4,93.94,0.01,2.04,122.96
2021,7,28,20,11.85,96.12,0.0,2.62,120.47
2021,7,28,21,11.4,97.06,0.0,2.7,118.57
2021,7,28,22,11.05,97.12,0.0,2.81,117.71
2021,7,28,23,10.69,97.25,0.0,2.75,119.26
2021,7,29,0,10.33,97.0,0.01,2.66,121.54
2021,7,29,1,10.03,96.31,0.01,2.6,123.5
2021,7,29,2,9.73,96.06,0.01,2.55,124.13
2021,7,29,3,9.49,96.31,0.01,2.59,124.41
2021,7,29,4,9.33,96.62,0.01,2.8,124.09
2021,7,29,5,9.15,97.31,0.0,3.09,124.09
2021,7,29,6,9.65,95.44,0.0,3.41,123.33
2021,7,29,7,11.73,85.06,0.0,4.68,120.64
2021,7,29,8,13.65,74.5,0.0,6.3,116.69
2021,7,29,9,15.01,67.81,0.0,7.13,116.62
2021,7,29,10,16.23,63.06,0.0,7.53,118.11
2021,7,29,11,17.08,60.62,0.0,7.45,119.39
2021,7,29,12,17.62,59.25,0.0,7.1,119.19
2021,7,29,13,17.81,59.0,0.0,6.56,118.0
2021,7,29,14,17.62,59.81,0.0,5.95,116.03
2021,7,29,15,16.97,61.75,0.0,5.37,113.69
2021,7,29,16,15.91,65.5,0.0,4.8,111.68
2021,7,29,17,14.2,76.44,0.0,3.89,114.2
2021,7,29,18,12.33,92.06,0.0,2.89,116.84
2021,7,29,19,11.93,94.56,0.0,2.96,119.2
2021,7,29,20,11.6,95.75,0.0,3.04,119.53
2021,7,29,21,11.16,96.06,0.0,3.05,120.18
2021,7,29,22,10.86,96.0,0.0,3.27,121.22
2021,7,29,23,10.64,95.88,0.0,3.45,123.83
2021,7,30,0,10.38,96.0,0.0,3.43,126.84
2021,7,30,1,10.15,95.88,0.0,3.49,129.1
2021,7,30,2,10.0,95.75,0.0,3.56,130.72
2021,7,30,3,9.85,95.75,0.0,3.56,132.16
2021,7,30,4,9.73,95.69,0.0,3.68,132.94
2021,7,30,5,9.67,95.62,0.0,3.94,132.59
2021,7,30,6,10.02,93.62,0.0,4.38,132.54
2021,7,30,7,11.67,83.56,0.0,6.57,131.29
2021,7,30,8,13.21,73.75,0.0,8.22,130.03
2021,7,30,9,14.24,68.38,0.0,8.62,129.37
2021,7,30,10,14.9,65.88,0.0,8.45,129.64
2021,7,30,11,15.27,64.5,0.0,8.06,130.79
2021,7,30,12,15.48,63.5,0.01,7.77,131.37
2021,7,30,13,15.3,63.62,0.01,7.46,131.3
2021,7,30,14,14.87,64.81,0.01,7.05,131.5
2021,7,30,15,14.28,66.75,0.01,6.56,131.28
2021,7,30,16,13.4,70.75,0.02,5.96,130.96
2021,7,30,17,12.26,80.25,0.01,4.81,131.18
2021,7,30,18,11.15,92.06,0.01,3.89,129.79
2021,7,30,19,10.94,93.5,0.01,4.05,129.99
2021,7,30,20,10.79,93.94,0.0,4.36,130.57
2021,7,30,21,10.82,94.06,0.0,4.89,132.15
2021,7,30,22,10.55,93.38,0.0,5.05,134.0
2021,7,30,23,10.03,93.06,0.01,4.69,135.61
2021,7,31,0,9.56,92.56,0.01,4.42,138.3
2021,7,31,1,9.14,91.81,0.01,4.25,140.75
2021,7,31,2,8.76,91.44,0.01,4.2,143.02
2021,7,31,3,8.51,91.5,0.01,4.17,143.07
2021,7,31,4,8.39,91.88,0.01,4.34,142.24
2021,7,31,5,8.38,92.38,0.01,4.47,141.31
2021,7,31,6,8.95,91.0,0.01,4.7,142.16
2021,7,31,7,10.92,82.38,0.0,6.06,139.55
2021,7,31,8,12.82,73.69,0.0,7.21,135.48
2021,7,31,9,14.27,68.5,0.0,7.16,132.97
2021,7,31,10,15.69,64.69,0.0,6.83,131.11
2021,7,31,11,16.77,62.19,0.0,6.44,128.4
2021,7,31,12,17.48,60.69,0.0,6.05,125.11
2021,7,31,13,18.01,59.56,0.0,5.6,121.07
2021,7,31,14,17.9,59.94,0.0,5.13,117.19
2021,7,31,15,17.48,61.25,0.0,4.82,115.24
2021,7,31,16,16.44,65.19,0.0,4.51,115.1
2021,7,31,17,14.59,76.5,0.0,3.8,119.47
2021,7,31,18,12.31,92.44,0.0,2.5,122.35
2021,7,31,19,11.67,94.88,0.0,2.45,126.32
2021,7,31,20,11.15,96.88,0.0,2.64,128.16
2021,7,31,21,10.66,98.12,0.0,2.81,128.56
2021,7,31,22,10.33,98.94,0.0,3.01,130.79
2021,7,31,23,10.06,99.56,0.0,3.15,130.97
2021,8,1,0,9.83,99.75,0.0,3.44,131.96
2021,8,1,1,9.58,99.56,0.0,3.53,133.83
2021,8,1,2,9.39,99.31,0.0,3.81,136.41
2021,8,1,3,9.21,99.31,0.0,3.85,139.03
2021,8,1,4,9.12,99.19,0.0,3.98,139.86
2021,8,1,5,9.14,98.81,0.0,4.19,139.77
2021,8,1,6,9.95,95.69,0.0,4.58,140.12
2021,8,1,7,12.52,83.5,0.0,6.21,138.47
2021,8,1,8,14.49,74.5,0.0,8.05,136.57
2021,8,1,9,15.87,68.06,0.0,8.96,135.57
2021,8,1,10,16.73,64.44,0.0,9.36,135.74
2021,8,1,11,17.17,62.56,0.0,9.41,136.31
2021,8,1,12,17.4,61.69,0.0,8.99,135.95
2021,8,1,13,17.33,61.81,0.0,8.25,134.46
2021,8,1,14,16.98,62.62,0.0,7.49,132.76
2021,8,1,15,16.24,64.75,0.0,6.87,131.12
2021,8,1,16,15.12,68.38,0.0,6.33,130.79
2021,8,1,17,13.45,77.38,0.0,5.31,133.45
2021,8,1,18,11.35,92.88,0.0,4.03,135.86
2021,8,1,19,10.58,95.5,0.0,4.0,138.65
2021,8,1,20,10.07,95.81,0.0,4.06,139.91
2021,8,1,21,9.62,95.81,0.0,4.1,139.48
2021,8,1,22,9.33,95.75,0.0,4.41,137.94
2021,8,1,23,9.12,95.44,0.0,4.74,138.01
2021,8,2,0,8.95,94.81,0.0,5.12,138.77
2021,8,2,1,8.84,93.81,0.0,5.51,140.29
2021,8,2,2,8.82,93.12,0.0,5.88,140.28
2021,8,2,3,8.62,93.56,0.0,5.84,140.65
2021,8,2,4,8.36,94.0,0.0,5.8,141.29
2021,8,2,5,8.17,94.12,0.0,5.82,142.25
2021,8,2,6,8.61,91.19,0.0,6.25,142.77
2021,8,2,7,10.32,81.5,0.01,7.83,142.05
2021,8,2,8,11.9,73.62,0.01,9.34,141.35
2021,8,2,9,12.94,69.5,0.01,10.01,141.31
2021,8,2,10,13.76,66.88,0.01,10.06,141.24
2021,8,2,11,14.48,65.0,0.01,9.56,141.07
2021,8,2,12,14.96,63.88,0.01,8.76,140.43
2021,8,2,13,15.26,63.38,0.01,7.9,139.41
2021,8,2,14,15.2,63.94,0.01,7.0,137.08
2021,8,2,15,14.64,65.69,0.01,6.34,134.7
2021,8,2,16,13.64,68.75,0.01,5.93,133.67
2021,8,2,17,12.11,77.0,0.01,4.97,134.62
2021,8,2,18,10.19,92.12,0.0,3.93,135.89
2021,8,2,19,9.49,94.62,0.0,4.15,138.9
2021,8,2,20,9.05,95.25,0.0,4.59,141.63
2021,8,2,21,8.75,94.56,0.0,5.12,141.75
2021,8,2,22,8.57,92.56,0.0,5.56,140.18
2021,8,2,23,8.57,90.56,0.0,5.9,140.43
2021,8,3,0,8.56,89.94,0.0,6.18,141.99
2021,8,3,1,8.43,89.5,0.0,6.42,142.67
2021,8,3,2,8.33,88.62,0.0,6.85,142.92
2021,8,3,3,8.19,87.5,0.0,7.28,142.9
2021,8,3,4,8.01,86.25,0.0,7.57,143.44
2021,8,3,5,7.78,85.12,0.0,7.76,143.97
2021,8,3,6,7.8,83.19,0.0,8.02,143.96
2021,8,3,7,8.95,75.88,0.0,9.51,142.88
2021,8,3,8,10.21,68.5,0.0,10.39,142.39
2021,8,3,9,11.51,62.75,0.0,10.94,142.25
2021,8,3,10,12.66,59.88,0.0,11.25,142.14
2021,8,3,11,13.37,59.44,0.0,11.26,142.41
2021,8,3,12,13.89,60.19,0.0,11.02,142.93
2021,8,3,13,14.37,61.0,0.0,10.62,143.26
2021,8,3,14,14.46,62.69,0.0,9.86,143.25
2021,8,3,15,14.26,64.88,0.01,8.93,142.89
2021,8,3,16,13.44,68.88,0.01,7.71,141.99
2021,8,3,17,12.06,77.56,0.01,5.71,139.44
2021,8,3,18,10.48,90.12,0.01,3.89,134.67
2021,8,3,19,10.12,91.06,0.01,3.67,133.62
2021,8,3,20,9.51,93.44,0.01,3.8,132.25
2021,8,3,21,8.94,95.38,0.0,3.8,133.0
2021,8,3,22,8.53,96.5,0.0,3.88,135.49
2021,8,3,23,8.32,97.06,0.0,3.8,137.58
2021,8,4,0,8.08,96.31,0.0,4.17,139.41
2021,8,4,1,7.94,95.06,0.0,4.27,141.24
2021,8,4,2,7.94,94.19,0.0,4.37,142.27
2021,8,4,3,7.92,93.88,0.0,4.69,143.05
2021,8,4,4,7.84,93.88,0.0,5.01,143.36
2021,8,4,5,7.65,93.88,0.0,5.2,143.18
2021,8,4,6,8.02,91.38,0.0,5.47,143.06
2021,8,4,7,9.9,80.88,0.0,7.17,142.66
2021,8,4,8,11.53,71.12,0.0,8.78,142.49
2021,8,4,9,12.78,65.12,0.0,9.07,142.0
2021,8,4,10,13.65,61.81,0.0,9.05,141.24
2021,8,4,11,14.3,60.12,0.0,8.95,140.92
2021,8,4,12,14.75,59.12,0.0,8.72,140.85
2021,8,4,13,15.01,58.94,0.0,8.42,140.95
2021,8,4,14,14.87,59.88,0.0,8.0,140.95
2021,8,4,15,14.35,61.62,0.0,7.49,140.16
2021,8,4,16,13.41,65.06,0.0,6.7,138.97
2021,8,4,17,11.94,73.88,0.0,5.15,138.45
2021,8,4,18,10.16,89.81,0.0,3.5,137.08
2021,8,4,19,9.74,91.69,0.0,3.39,137.9
2021,8,4,20,9.05,93.44,0.0,3.5,139.16
2021,8,4,21,8.46,94.38,0.0,3.39,139.86
2021,8,4,22,8.05,94.5,0.0,3.31,141.23
2021,8,4,23,7.73,93.19,0.0,3.69,144.56
2021,8,5,0,7.4,92.0,0.0,3.97,147.28
2021,8,5,1,7.0,90.75,0.0,4.15,149.09
2021,8,5,2,6.61,90.44,0.0,4.1,150.89
2021,8,5,3,6.48,89.38,0.0,4.15,151.07
2021,8,5,4,6.23,89.75,0.0,3.98,150.62
2021,8,5,5,6.08,89.19,0.0,4.16,148.82
2021,8,5,6,6.54,86.0,0.0,4.78,147.61
2021,8,5,7,8.56,77.12,0.0,6.28,146.27
2021,8,5,8,10.67,69.94,0.0,7.36,145.11
2021,8,5,9,12.28,64.81,0.0,7.65,143.89
2021,8,5,10,13.55,61.12,0.0,7.67,143.41
2021,8,5,11,14.73,58.75,0.0,7.61,143.26
2021,8,5,12,15.42,58.06,0.0,7.47,142.78
2021,8,5,13,15.62,58.5,0.0,7.19,141.88
2021,8,5,14,15.42,60.0,0.0,6.71,141.05
2021,8,5,15,14.86,62.06,0.0,6.02,140.21
2021,8,5,16,13.83,65.62,0.0,5.22,139.85
2021,8,5,17,12.26,74.5,0.0,4.14,139.9
2021,8,5,18,10.39,88.62,0.0,2.88,139.4
2021,8,5,19,9.57,92.06,0.0,2.38,140.6
2021,8,5,20,8.87,93.88,0.0,2.24,141.09
2021,8,5,21,8.28,94.62,0.0,2.28,142.82
2021,8,5,22,7.88,95.0,0.0,2.48,144.36
2021,8,5,23,7.77,94.88,0.0,2.74,145.22
2021,8,6,0,7.69,94.5,0.0,2.77,146.85
2021,8,6,1,7.51,94.25,0.0,2.78,148.9
2021,8,6,2,7.4,93.25,0.0,2.96,150.72
2021,8,6,3,7.26,93.5,0.0,2.9,151.71
2021,8,6,4,7.23,93.75,0.0,3.08,151.35
2021,8,6,5,7.21,94.31,0.0,3.16,151.03
2021,8,6,6,7.89,92.19,0.0,3.62,150.12
2021,8,6,7,10.3,80.12,0.0,5.07,147.85
2021,8,6,8,12.19,71.62,0.0,5.95,146.62
2021,8,6,9,13.62,66.5,0.0,6.43,144.3
2021,8,6,10,14.76,63.06,0.0,6.68,141.08
2021,8,6,11,15.57,60.75,0.0,6.73,138.76
2021,8,6,12,15.94,59.62,0.0,6.58,137.79
2021,8,6,13,15.9,59.31,0.0,6.34,137.2
2021,8,6,14,15.55,59.94,0.0,5.81,137.45
2021,8,6,15,14.89,61.81,0.0,5.17,138.31
2021,8,6,16,13.83,65.38,0.0,4.42,140.66
2021,8,6,17,12.25,73.44,0.0,3.48,144.42
2021,8,6,18,10.43,87.94,0.0,2.28,147.02
2021,8,6,19,9.46,91.5,0.0,1.74,147.09
2021,8,6,20,8.67,93.31,0.0,1.54,148.49
2021,8,6,21,7.98,93.56,0.0,1.67,152.35
2021,8,6,22,7.47,93.44,0.0,1.82,152.88
2021,8,6,23,7.11,93.31,0.0,1.87,153.43
2021,8,7,0,6.98,93.56,0.0,2.03,152.94
2021,8,7,1,6.98,94.81,0.0,2.16,152.6
2021,8,7,2,6.94,96.44,0.0,2.24,153.43
2021,8,7,3,6.94,97.25,0.0,2.33,154.81
2021,8,7,4,6.86,97.69,0.0,2.3,154.48
2021,8,7,5,6.79,97.81,0.0,2.24,153.43
2021,8,7,6,7.66,94.62,0.0,2.23,152.9
2021,8,7,7,10.77,80.44,0.0,3.63,145.8
2021,8,7,8,13.24,69.94,0.0,4.46,137.42
2021,8,7,9,15.02,64.94,0.0,5.0,131.33
2021,8,7,10,16.39,61.62,0.0,5.54,127.21
2021,8,7,11,17.36,59.38,0.0,5.83,125.5
2021,8,7,12,17.79,58.5,0.0,5.69,125.15
2021,8,7,13,18.05,58.12,0.0,5.21,125.12
2021,8,7,14,17.83,59.0,0.0,4.34,123.69
2021,8,7,15,17.05,62.19,0.0,3.29,121.99
2021,8,7,16,15.83,67.44,0.0,2.28,122.98
2021,8,7,17,14.08,77.38,0.0,1.26,126.66
2021,8,7,18,12.1,92.62,0.0,0.48,136.97
2021,8,7,19,11.37,96.81,0.0,0.53,142.13
2021,8,7,20,10.87,99.94,0.0,0.69,129.47
2021,8,7,21,10.38,100.0,0.0,0.78,122.25
2021,8,7,22,9.83,100.0,0.0,0.8,127.09
2021,8,7,23,9.38,100.0,0.0,0.86,141.67
2021,8,8,0,9.05,100.0,0.0,0.95,151.96
2021,8,8,1,8.66,100.0,0.0,1.12,147.19
2021,8,8,2,8.46,99.12,0.0,1.18,140.1
2021,8,8,3,8.37,97.38,0.0,1.17,130.68
2021,8,8,4,8.16,97.38,0.0,1.33,117.32
2021,8,8,5,7.99,97.69,0.0,1.53,107.88
2021,8,8,6,8.69,95.56,0.0,1.57,103.21
2021,8,8,7,11.99,81.69,0.0,2.65,98.32
2021,8,8,8,14.37,71.56,0.0,3.49,93.98
2021,8,8,9,16.03,65.38,0.0,3.76,94.29
2021,8,8,10,17.41,61.75,0.0,3.81,95.54
2021,8,8,11,18.25,60.06,0.0,3.78,96.77
2021,8,8,12,18.37,60.44,0.0,3.59,98.25
2021,8,8,13,18.28,61.88,0.0,3.19,98.45
2021,8,8,14,17.64,65.5,0.0,2.65,97.8
2021,8,8,15,16.83,70.12,0.0,2.12,96.13
2021,8,8,16,15.61,76.75,0.0,1.65,98.7
2021,8,8,17,14.18,85.5,0.0,1.23,110.51
2021,8,8,18,12.7,95.5,0.0,0.53,125.34
2021,8,8,19,12.28,98.62,0.0,0.88,138.96
2021,8,8,20,12.11,99.62,0.0,1.17,137.44
2021,8,8,21,12.15,98.62,0.0,1.66,133.47
2021,8,8,22,12.16,98.69,0.0,1.91,130.35
2021,8,8,23,12.06,98.69,0.0,1.84,132.24
2021,8,9,0,11.86,99.25,0.0,1.62,130.9
2021,8,9,1,11.58,100.0,0.0,1.29,126.38
2021,8,9,2,11.38,100.0,0.0,1.19,124.0
2021,8,9,3,11.23,100.0,0.0,1.14,119.89
2021,8,9,4,11.08,100.0,0.0,1.28,115.0
2021,8,9,5,10.9,100.0,0.0,1.44,113.65
2021,8,9,6,11.03,100.0,0.0,1.68,117.4
2021,8,9,7,12.23,91.94,0.0,3.02,119.82
2021,8,9,8,13.35,82.75,0.0,4.1,121.84
2021,8,9,9,14.52,74.38,0.0,4.83,123.72
2021,8,9,10,15.49,69.0,0.0,5.34,122.99
2021,8,9,11,16.26,65.62,0.0,5.68,122.01
2021,8,9,12,16.69,64.0,0.0,5.8,121.72
2021,8,9,13,17.01,63.06,0.0,5.67,121.7
2021,8,9,14,16.98,63.25,0.0,5.3,120.69
2021,8,9,15,16.53,65.0,0.0,4.78,119.79
2021,8,9,16,15.57,69.25,0.0,4.09,120.29
2021,8,9,17,14.18,78.06,0.0,3.17,123.53
2021,8,9,18,12.77,90.06,0.0,2.04,127.84
2021,8,9,19,12.27,93.94,0.0,1.94,130.43
2021,8,9,20,11.84,95.44,0.0,2.06,133.0
2021,8,9,21,11.44,96.5,0.0,2.35,130.95
2021,8,9,22,11.07,97.19,0.0,2.37,129.93
2021,8,9,23,10.65,98.0,0.0,2.25,128.5
2021,8,10,0,10.3,98.19,0.0,2.24,129.47
2021,8,10,1,9.89,98.38,0.0,2.02,131.39
2021,8,10,2,9.49,98.12,0.0,2.09,133.64
2021,8,10,3,9.15,98.62,0.0,2.21,135.0
2021,8,10,4,8.93,98.62,0.0,2.39,134.87
2021,8,10,5,8.75,98.56,0.0,2.51,133.23
2021,8,10,6,9.38,95.25,0.0,2.88,132.47
2021,8,10,7,11.58,83.5,0.08,4.74,126.76
2021,8,10,8,13.51,74.81,0.11,6.19,124.45
2021,8,10,9,15.19,69.38,0.16,7.27,124.32
2021,8,10,10,16.6,65.12,0.18,8.02,125.16
2021,8,10,11,17.55,62.75,0.21,8.26,125.69
2021,8,10,12,18.12,61.5,0.24,8.14,125.15
2021,8,10,13,18.23,61.19,0.28,7.65,123.46
2021,8,10,14,17.97,61.75,0.36,6.83,120.96
2021,8,10,15,17.24,64.06,0.41,5.85,118.93
2021,8,10,16,16.09,69.19,0.44,4.85,117.14
2021,8,10,17,14.37,79.94,0.43,3.69,117.49
2021,8,10,18,12.61,93.62,0.35,2.33,120.44
2021,8,10,19,11.9,96.62,0.24,2.39,120.67
2021,8,10,20,11.39,97.44,0.16,2.67,119.41
2021,8,10,21,11.02,97.06,0.11,3.07,119.44
2021,8,10,22,10.78,96.88,0.09,3.28,121.46
2021,8,10,23,10.73,96.56,0.07,3.67,123.45
2021,8,11,0,10.49,95.94,0.06,4.21,123.42
2021,8,11,1,9.93,95.69,0.04,4.26,125.82
2021,8,11,2,9.4,95.12,0.03,4.18,129.7
2021,8,11,3,8.87,94.62,0.03,3.94,133.47
2021,8,11,4,8.4,93.75,0.04,3.59,137.38
2021,8,11,5,8.02,92.69,0.05,3.35,142.01
2021,8,11,6,8.26,90.44,0.07,3.61,145.31
2021,8,11,7,10.19,82.75,0.02,5.03,139.85
2021,8,11,8,12.86,68.75,0.02,6.81,131.37
2021,8,11,9,14.88,57.38,0.03,8.15,128.89
2021,8,11,10,15.91,54.44,0.04,8.8,129.09
2021,8,11,11,16.27,55.94,0.04,8.95,130.96
2021,8,11,12,16.22,57.88,0.05,8.6,132.17
2021,8,11,13,16.17,59.06,0.07,7.94,132.77
2021,8,11,14,16.03,60.12,0.08,7.02,132.43
2021,8,11,15,15.62,62.12,0.09,5.92,130.67
2021,8,11,16,14.73,65.88,0.08,4.82,128.95
2021,8,11,17,13.21,75.44,0.07,3.65,128.74
2021,8,11,18,11.45,89.44,0.05,2.54,126.48
2021,8,11,19,10.82,92.88,0.04,2.33,125.18
2021,8,11,20,10.2,95.19,0.03,2.44,125.62
2021,8,11,21,9.67,96.38,0.03,2.57,126.84
2021,8,11,22,9.39,96.12,0.03,2.79,129.31
2021,8,11,23,9.22,95.5,0.03,2.92,131.75
2021,8,12,0,9.05,95.19,0.04,2.96,133.39
2021,8,12,1,9.05,94.94,0.03,2.91,132.28
2021,8,12,2,8.98,94.81,0.03,2.9,128.44
2021,8,12,3,8.94,94.88,0.03,3.03,123.65
2021,8,12,4,8.87,95.19,0.03,3.33,119.81
2021,8,12,5,8.65,95.56,0.02,3.67,119.02
2021,8,12,6,9.06,95.25,0.02,3.82,120.6
2021,8,12,7,10.8,88.56,0.1,5.24,120.96
2021,8,12,8,12.42,78.75,0.07,6.68,119.8
2021,8,12,9,13.69,69.25,0.07,6.93,119.22
2021,8,12,10,14.23,64.81,0.08,6.63,119.04
2021,8,12,11,14.42,62.81,0.12,6.35,118.74
